Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,Year,Month,Month_Name,Quarter,Weekday,Daily_Return,Price_Change,Price_Range,Price_Change_Percent,Cumulative_Return,Daily_Return_Display,Cumulative_Return_Display,Days_7,Days_30
2019-02-05 05:00:00+00:00,41.47823193,42.01092732,41.35585735,41.79496765,144406400,0.0,0.0,AAPL,2019,2,February,1,Tuesday,1.71,0.31673571999999695,0.6550699699999996,0.76%,-1.220000000000001,1.71%,-1.220000000000001%,39.579174585714284,37.386953227333336
2019-02-06 05:00:00+00:00,41.90773833,42.12849804,41.47582639,41.8093605,112958400,0.0,0.0,AAPL,2019,2,February,1,Wednesday,0.03,-0.098377830000004,0.6526716499999949,-0.23%,-1.190000000000001,0.03%,-1.190000000000001%,40.19413920714286,37.574996313
2019-02-07 05:00:00+00:00,41.36784215,41.73737134,40.8735402,41.01751328,126966800,0.0,0.0,AAPL,2019,2,February,1,Thursday,-1.89,-0.35032886999999846,0.863831140000002,-0.85%,-3.080000000000001,-1.89%,-3.080000000000001%,40.751513890000005,37.76783803366666
2019-02-08 05:00:00+00:00,40.72352202,41.12596125,40.58616061,41.06571579,95280000,0.1825,0.0,AAPL,2019,2,February,1,Friday,0.12,0.3421937700000015,0.5398006400000028,0.84%,-2.960000000000001,0.12%,-2.960000000000001%,40.95344652428571,37.879583105
2019-02-11 05:00:00+00:00,41.21994863,41.25850661,40.78618054,40.82955551,83973600,0.0,0.0,AAPL,2019,2,February,1,Monday,-0.58,-0.3903931199999988,0.47232607000000115,-0.95%,-3.540000000000001,-0.58%,-3.540000000000001%,41.08085032857143,37.99161402433334
2019-02-12 05:00:00+00:00,40.99101481,41.20789701,40.89461986,41.18138885,89134000,0.0,0.0,AAPL,2019,2,February,1,Tuesday,0.86,0.1903740399999947,0.31327715000000467,0.46%,-2.680000000000001,0.86%,-2.680000000000001%,41.255772181428576,38.11473286966667
2019-02-13 05:00:00+00:00,41.30187404,41.56454335,40.94763047,41.01028442,89960800,0.0,0.0,AAPL,2019,2,February,1,Wednesday,-0.42,-0.29158962000000344,0.616912880000001,-0.71%,-3.100000000000001,-0.42%,-3.100000000000001%,41.24411228571428,38.22007102966666
2019-02-14 05:00:00+00:00,40.89702159,41.27054042,40.81749715,41.15969086,87342800,0.0,0.0,AAPL,2019,2,February,1,Thursday,0.36,0.2626692699999964,0.453043270000002,0.64%,-2.740000000000001,0.36%,-2.740000000000001%,41.153358458571425,38.32894961033333
2019-02-15 05:00:00+00:00,41.26814206,41.37658315,40.90666928,41.06812668,98507200,0.0,0.0,AAPL,2019,2,February,1,Friday,-0.22,-0.20001538000000352,0.4699138699999992,-0.48%,-2.960000000000001,-0.22%,-2.960000000000001%,41.047467912857144,38.56059137966666
2019-02-19 05:00:00+00:00,40.89702653,41.31392405,40.84401023,41.19102097,75891200,0.0,0.0,AAPL,2019,2,February,1,Tuesday,0.3,0.29399443999999875,0.46991381999999504,0.72%,-2.660000000000001,0.3%,-2.660000000000001%,41.07225472571429,38.747779083333334
2019-02-20 05:00:00+00:00,41.25367663,41.76696906,41.205481,41.45610046,104457600,0.0,0.0,AAPL,2019,2,February,1,Wednesday,0.64,0.20242383000000075,0.5614880600000021,0.49%,-2.020000000000001,0.64%,-2.020000000000001%,41.12802396428571,38.94644215899999
2019-02-21 05:00:00+00:00,41.40067895,41.53803668,41.03920621,41.22235107,68998800,0.0,0.0,AAPL,2019,2,February,1,Thursday,-0.56,-0.17832787999999766,0.49883046999999436,-0.43%,-2.580000000000001,-0.56%,-2.580000000000001%,41.184137615714285,39.114758046333336
2019-02-22 05:00:00+00:00,41.34765646,41.68985016,41.29946083,41.682621,75652800,0.0,0.0,AAPL,2019,2,February,1,Friday,1.12,0.3349645399999943,0.39038932999999787,0.81%,-1.4600000000000009,1.12%,-1.4600000000000009%,41.25574220857143,39.27794036833334
2019-02-25 05:00:00+00:00,41.96940027,42.38147718,41.91879247,41.98626709,87493600,0.0,0.0,AAPL,2019,2,February,1,Monday,0.73,0.016866819999997062,0.4626847099999978,0.04%,-0.7300000000000009,0.73%,-0.7300000000000009%,41.39516830428571,39.44732487966667
2019-02-26 05:00:00+00:00,41.86095697,42.24411721,41.73082472,42.01036453,68280800,0.0,0.0,AAPL,2019,2,February,1,Tuesday,0.06,0.14940756000000022,0.5132924899999978,0.36%,-0.6700000000000008,0.06%,-0.6700000000000008%,41.516693114285715,39.629590352
2019-02-27 05:00:00+00:00,41.740472,42.17182794,41.62479805,42.14049911,111341600,0.0,0.0,AAPL,2019,2,February,1,Wednesday,0.31,0.40002711000000346,0.5470298899999975,0.96%,-0.3600000000000009,0.31%,-0.3600000000000009%,41.66988917571428,39.83451003966666
2019-02-28 05:00:00+00:00,42.00795755,42.15013596,41.67058076,41.72600555,112861600,0.0,0.0,AAPL,2019,2,February,1,Thursday,-0.98,-0.28195199999999687,0.47955520000000007,-0.67%,-1.3400000000000007,-0.98%,-1.3400000000000007%,41.746315544285714,40.00105819633334
2019-03-01 05:00:00+00:00,41.99830709,42.20796007,41.66334254,42.16458511,103544800,0.0,0.0,AAPL,2019,3,March,1,Friday,1.05,0.16627802000000003,0.5446175299999965,0.4%,-0.2900000000000009,1.05%,-0.2900000000000009%,41.84752763714285,40.167268498
2019-03-04 05:00:00+00:00,42.33810142,42.83452343,41.92361234,42.37665939,109744800,0.0,0.0,AAPL,2019,3,March,1,Monday,0.5,0.038557969999999386,0.910911089999999,0.09%,0.20999999999999908,0.5%,0.20999999999999908%,42.01242882571428,40.333189772666664
2019-03-05 05:00:00+00:00,42.39833344,42.41279176,42.06095675,42.29953003,78949600,0.0,0.0,AAPL,2019,3,March,1,Tuesday,-0.18,-0.09880341000000215,0.35183500999999495,-0.23%,0.029999999999999083,-0.18%,0.029999999999999083%,42.10055868714286,40.488861210333326
2019-03-06 05:00:00+00:00,42.09230579,42.2899127,41.91639004,42.05615997,83241600,0.0,0.0,AAPL,2019,3,March,1,Wednesday,-0.58,-0.036145819999994444,0.373522659999999,-0.09%,-0.5500000000000009,-0.58%,-0.5500000000000009%,42.11054338428572,40.66457494
2019-03-07 05:00:00+00:00,41.89951039,42.0368718,41.4536962,41.56936646,99185600,0.0,0.0,AAPL,2019,3,March,1,Thursday,-1.16,-0.3301439300000055,0.583175599999997,-0.79%,-1.7100000000000006,-1.16%,-1.7100000000000006%,42.047543659999995,40.81910324
2019-03-08 05:00:00+00:00,41.04402133,41.70672127,40.84641449,41.6681633,95997600,0.0,0.0,AAPL,2019,3,March,1,Friday,0.24,0.6241419700000037,0.8603067800000019,1.52%,-1.4700000000000006,0.24%,-1.4700000000000006%,41.98006711571429,40.986683018
2019-03-11 04:00:00+00:00,42.28990704,43.16466868,42.25616973,43.11165237,128044000,0.0,0.0,AAPL,2019,3,March,1,Monday,3.46,0.8217453299999988,0.9084989499999949,1.94%,1.9899999999999993,3.46%,1.9899999999999993%,42.178016661428565,41.16190681333333
2019-03-12 04:00:00+00:00,43.37672542,44.0201464,43.2249057,43.59601974,129870400,0.0,0.0,AAPL,2019,3,March,1,Tuesday,1.12,0.21929432000000304,0.7952407000000008,0.51%,3.1099999999999994,1.12%,3.1099999999999994%,42.38250732285714,41.36495386633333
2019-03-13 04:00:00+00:00,43.91893548,44.17196712,43.59842922,43.78880692,124130000,0.0,0.0,AAPL,2019,3,March,1,Wednesday,0.44,-0.13012856000000284,0.573537899999998,-0.3%,3.5499999999999994,0.44%,3.5499999999999994%,42.58424268428571,41.58738441366667
2019-03-14 04:00:00+00:00,44.31655928,44.36475859,43.99364449,44.2755928,94318000,0.0,0.0,AAPL,2019,3,March,1,Thursday,1.11,-0.04096648000000158,0.3711140999999998,-0.09%,4.659999999999999,1.11%,4.659999999999999%,42.86653736571429,41.74149792866667
2019-03-15 04:00:00+00:00,44.54549153,45.14312542,44.27800156,44.8515358,156171600,0.0,0.0,AAPL,2019,3,March,1,Friday,1.3,0.306044270000001,0.8651238599999971,0.69%,5.959999999999999,1.3%,5.959999999999999%,43.26587677,41.90529149266667
2019-03-18 04:00:00+00:00,44.77442631,45.39856838,44.77201413,45.30940628,104879200,0.0,0.0,AAPL,2019,3,March,1,Monday,1.02,0.5349799699999949,0.6265542499999981,1.19%,6.9799999999999995,1.02%,6.9799999999999995%,43.800168172857134,42.083707172666664
2019-03-19 04:00:00+00:00,45.38892126,45.54314946,44.8033336,44.95033264,126585600,0.0,0.0,AAPL,2019,3,March,1,Tuesday,-0.79,-0.4385886199999973,0.7398158600000002,-0.97%,6.1899999999999995,-0.79%,6.1899999999999995%,44.26904950714287,42.212321470999996
2019-03-20 04:00:00+00:00,44.87803905,45.66364207,44.51656636,45.34313583,124140800,0.0,0.0,AAPL,2019,3,March,1,Wednesday,0.87,0.4650967800000032,1.1470757100000029,1.04%,7.06,0.87%,7.06%,44.58783285857144,42.33059374366667
2019-03-21 04:00:00+00:00,45.79136202,47.31195657,45.74075423,47.01313782,204136800,0.0,0.0,AAPL,2019,3,March,1,Thursday,3.68,1.221775799999996,1.5712023399999993,2.67%,10.74,3.68%,10.74%,45.075992584285714,42.50405298766667
2019-03-22 04:00:00+00:00,47.07338787,47.63969662,45.97451136,46.03957748,169630800,0.0,0.0,AAPL,2019,3,March,1,Friday,-2.07,-1.0338103899999993,1.6651852600000012,-2.2%,8.67,-2.07%,8.67%,45.39753123571428,42.67145512766667
2019-03-25 04:00:00+00:00,46.15043102,46.26369278,44.96721298,45.48291397,175381200,0.0,0.0,AAPL,2019,3,March,1,Monday,-1.21,-0.6675170500000007,1.2964798000000002,-1.45%,7.46,-1.21%,7.46%,45.57000568857143,42.818695067
2019-03-26 04:00:00+00:00,46.18658466,46.48058283,44.48043263,45.01300049,199202000,0.0,0.0,AAPL,2019,3,March,1,Tuesday,-1.03,-1.173584169999998,2.0001502,-2.54%,6.43,-1.03%,6.43%,45.59307207285714,42.958143232999994
2019-03-27 04:00:00+00:00,45.4853213,45.72871163,44.955162,45.41784668,119393600,0.0,0.0,AAPL,2019,3,March,1,Wednesday,0.9,-0.06747462000000581,0.773549629999998,-0.15%,7.33,0.9%,7.33%,45.608563558571426,43.09935849400001
2019-03-28 04:00:00+00:00,45.53352081,45.68051988,45.19132701,45.47809601,83121600,0.0,0.0,AAPL,2019,3,March,1,Thursday,0.13,-0.055424799999997276,0.48919286999999656,-0.12%,7.46,0.13%,7.46%,45.683958325714286,43.248285547
2019-03-29 04:00:00+00:00,45.74558134,45.8058268,45.43471272,45.77449799,94256000,0.0,0.0,AAPL,2019,3,March,1,Friday,0.65,0.028916649999999322,0.3711140799999981,0.06%,8.11,0.65%,8.11%,45.745581491428574,43.40211245133334
2019-04-01 04:00:00+00:00,46.18175655,46.19139421,45.39615713,46.0853653,111448000,0.0,0.0,AAPL,2019,4,April,2,Monday,0.68,-0.09639125000000348,0.7952370799999997,-0.21%,8.79,0.68%,8.79%,45.61304256,43.56935373866667
2019-04-02 04:00:00+00:00,46.04921238,46.86132357,46.03957473,46.75529099,91062800,0.0,0.0,AAPL,2019,4,April,2,Tuesday,1.45,0.7060786099999987,0.821748840000005,1.53%,10.24,1.45%,10.24%,45.715287347142855,43.754829406
2019-04-03 04:00:00+00:00,46.56973476,47.35292565,46.54563511,47.07579803,93087200,0.0,0.0,AAPL,2019,4,April,2,Wednesday,0.69,0.5060632699999985,0.8072905400000039,1.09%,10.93,0.69%,10.93%,45.942842212857144,43.94215265833334
2019-04-04 04:00:00+00:00,46.94085187,47.32160362,46.54323329,47.15773773,76457200,0.0,0.0,AAPL,2019,4,April,2,Thursday,0.17,0.21688585999999788,0.7783703299999942,0.46%,11.1,0.17%,11.1%,46.249233247142854,44.13999888033334
2019-04-05 04:00:00+00:00,47.34087845,47.49751884,47.21556687,47.47341919,74106400,0.0,0.0,AAPL,2019,4,April,2,Friday,0.67,0.13254074000000315,0.2819519699999944,0.28%,11.77,0.67%,11.77%,46.54288646285715,44.33302548666666
2019-04-08 04:00:00+00:00,47.33365155,48.25179175,47.31437256,48.22046661,103526800,0.0,0.0,AAPL,2019,4,April,2,Monday,1.57,0.8868150600000035,0.93741919,1.87%,13.34,1.57%,13.34%,46.93465369142858,44.54083213733333
2019-04-09 04:00:00+00:00,48.27347736,48.88316104,48.0108044,48.07587051,143072800,0.0,0.0,AAPL,2019,4,April,2,Tuesday,-0.3,-0.19760684999999967,0.8723566399999996,-0.41%,13.040000000000001,-0.3%,13.040000000000001%,47.26342119428572,44.743015670000005
2019-04-10 04:00:00+00:00,47.87826269,48.37468829,47.75777179,48.34576797,86781200,0.0,0.0,AAPL,2019,4,April,2,Wednesday,0.56,0.46750527999999747,0.6169165000000021,0.98%,13.6,0.56%,13.6%,47.586335861428566,44.94985796533333
2019-04-11 04:00:00+00:00,48.40120034,48.43734614,47.82043327,47.94333267,83603200,0.0,0.0,AAPL,2019,4,April,2,Thursday,-0.83,-0.45786767000000594,0.6169128700000002,-0.95%,12.77,-0.83%,12.77%,47.75605610142857,45.157102202666664
2019-04-12 04:00:00+00:00,48.00357763,48.23010113,47.28304435,47.92405319,111042800,0.0,0.0,AAPL,2019,4,April,2,Friday,-0.04,-0.07952444000000014,0.947056780000004,-0.17%,12.73,-0.04%,12.73%,47.877235410000004,45.349084471999994
2019-04-15 04:00:00+00:00,47.85417413,48.16022209,47.71681271,48.01081085,70146400,0.0,0.0,AAPL,2019,4,April,2,Monday,0.18,0.15663672000000162,0.4434093799999985,0.33%,12.91,0.18%,12.91%,47.99910299857144,45.53688952066667
2019-04-16 04:00:00+00:00,48.06623662,48.52650911,47.84935077,48.01562881,102785600,0.0,0.0,AAPL,2019,4,April,2,Tuesday,0.01,-0.05060780999999537,0.6771583399999983,-0.11%,12.92,0.01%,12.92%,48.07656151571428,45.727426146666666
2019-04-17 04:00:00+00:00,48.0855103,49.01088327,47.86139897,48.95063782,115627200,0.0,0.0,AAPL,2019,4,April,2,Wednesday,1.95,0.8651275199999944,1.1494842999999975,1.8%,14.870000000000001,1.95%,14.870000000000001%,48.18087168857142,45.957242074999996
2019-04-18 04:00:00+00:00,48.94822852,49.19643951,48.80364162,49.1265564,96783200,0.0,0.0,AAPL,2019,4,April,2,Thursday,0.36,0.17832787999999766,0.3927978899999971,0.36%,15.23,0.36%,15.23%,48.33096967285714,46.20914840633334
2019-04-22 04:00:00+00:00,48.8783413,49.38681307,48.76025889,49.28800964,77758000,0.0,0.0,AAPL,2019,4,April,2,Monday,0.33,0.4096683399999961,0.6265541799999994,0.84%,15.56,0.33%,15.56%,48.46557562571428,46.463143284333334
2019-04-23 04:00:00+00:00,49.26391368,50.06397512,49.13619361,49.998909,93292000,0.0,0.0,AAPL,2019,4,April,2,Tuesday,1.44,0.7349953199999959,0.9277815100000026,1.49%,17.0,1.44%,17.0%,48.75922938714286,46.69271850533333
2019-04-24 04:00:00+00:00,49.96999052,50.23988898,49.89528674,49.92179489,70162400,0.0,0.0,AAPL,2019,4,April,2,Wednesday,-0.15,-0.048195630000002154,0.3446022400000004,-0.1%,16.85,-0.15%,16.85%,49.04462105857143,46.903577677
2019-04-25 04:00:00+00:00,49.84226873,50.06638005,49.43018821,49.46874619,74172800,0.0,0.0,AAPL,2019,4,April,2,Thursday,-0.91,-0.3735225400000033,0.6361918400000022,-0.75%,15.94,-0.91%,15.94%,49.25289753571429,47.092908986
2019-04-26 04:00:00+00:00,49.37717662,49.40127627,48.70724741,49.23258972,74596400,0.0,0.0,AAPL,2019,4,April,2,Friday,-0.48,-0.14458690000000018,0.694028859999996,-0.29%,15.46,-0.48%,15.46%,49.42674909428571,47.25814221666667
2019-04-29 04:00:00+00:00,49.25668514,49.63502838,49.12655656,49.30729294,88818800,0.0,0.0,AAPL,2019,4,April,2,Monday,0.15,0.050607800000001646,0.508471820000004,0.1%,15.61,0.15%,15.61%,49.47769982571429,47.406667454666675
2019-04-30 04:00:00+00:00,48.93376883,49.01570177,47.98189136,48.35782242,186139600,0.0,0.0,AAPL,2019,4,April,2,Tuesday,-1.93,-0.5759464100000002,1.033810410000001,-1.18%,13.68,-1.93%,13.68%,49.36788068571428,47.508281325999995
